,#,Rider,Country,Points,Avg Score,Prize $,Outs,Rides,Ride %
27,28,Derek Kolbaba,,399.50,86.74,"$82,094",48,17,35.42%
28,29,Adriano Salgado,,330.83,85.44,"$43,297",59,20,33.90%
29,30,Daylon Swearingen,,320.50,87.20,"$31,917",46,15,32.61%
30,31,João Ricardo Vieira,,283,85.08,"$24,925",59,21,35.59%
31,32,Daniel Keeping,,274.50,86.02,"$38,550",46,15,32.61%
32,33,Leandro Zampollo,,223,84.03,"$7,883",41,8,19.51%
33,34,Thiago Salgado,,203,86.87,"$34,350",39,13,33.33%
34,35,Boudreaux Campbell,,200.33,83.73,"$17,853",48,15,31.25%
35,36,Mason Taylor,,199.33,86.59,"$19,067",54,14,25.93%
36,37,Vinicius Pinheiro Correa,,188,85.33,"$20,917",41,13,31.71%
37,38,Ethan Winckler,,175.50,86.78,"$28,850",27,9,33.33%
38,39,Dawson Branton,,156.50,83.85,"$14,600",36,13,36.11%
39,40,Bruno Carvalho,,143.50,85.00,"$19,676",32,9,28.13%
40,41,Miguel de Jesus,,115.50,86.25,"$2,600",6,2,33.33%
41,42,Ezekiel Mitchell,,114,85.69,"$8,580",17,4,23.53%
42,43,Alex Cerqueira,,107.50,83.05,"$3,478",37,11,29.73%
43,44,Rogério Venâncio,,94.58,84.19,"$2,200",30,9,30%
44,45,Mauricio Gulla Moreira,,90.50,84.21,"$5,908",26,6,23.08%
45,46,João Lucas Campos,,69,84.42,"$5,130",19,6,31.58%
46,47,Callum Miller,,68,87.35,"$9,525",18,5,27.78%
47,48,Bob Mitchell,,45,83.25,"$2,113",21,5,23.81%
48,49,Guilherme Valleiras,,44.50,87.50,"$2,100",4,1,25%
49,50,Manoelito de Souza Junior,,42,82.00,"$4,500",11,3,27.27%
50,51,Trace Redd,,37,85.00,"$1,133",30,4,13.33%
51,52,Marco Rizzo,,36.25,85.75,$0,17,4,23.53%
52,53,Grayson Cole,,36,84.33,$400,12,3,25%
53,54,JaCauy Hale,,26,88.25,"$4,000",11,1,9.09%
54,55,Jake Morinec,,25.25,85.88,"$2,400",11,2,18.18%
55,56,Caden Bunch,,24,85.50,$600,9,2,22.22%
56,56,Everton Natan da Silva,,24,84.50,"$1,500",5,2,40%
57,58,Wyatt Rogers,,22,79.83,$600,9,3,33.33%
58,59,Eli Vastbinder,,18,87.75,"$2,300",3,1,33.33%
59,60,Cassio Dias,,14.50,88.25,$700,2,1,50%
60,60,Ramon de Lima,,14.50,87.25,$700,6,1,16.67%
61,62,Cody Jesus,,14,86.50,$617,3,1,33.33%
62,63,Eduardo Matos,,13.50,87.50,$525,6,1,16.67%
63,64,Murilo Henrique de Oliveira,,12,86.63,"$2,400",6,2,33.33%
64,65,Yan Victor Cunha,,10.50,84.50,"$11,688",10,4,40%
65,65,Aaron Williams,,10.50,0.00,$0,7,0,0%
66,67,Braidy Randolph,,10,86.25,$500,5,2,40%
67,67,Lucas Martins Costa,,10,82.75,$250,11,2,18.18%
68,69,Alex Marcilio,,8.50,86.00,$200,5,1,20%
69,70,Vitor Losnake,,8,83.00,$0,6,1,16.67%
70,70,Conner Halverson,,8,85.00,$0,8,1,12.50%
71,70,Nick Tetz,,8,85.75,$0,10,1,10%
72,70,Lucas Fideles Souza,,8,83.75,$0,2,1,50%
73,70,Paulo Henrique da Silva,,8,83.75,$0,10,1,10%
74,70,Heitor Santos Ferreira,,8,84.50,$0,8,1,12.50%
75,70,Dustin Herman,,8,80.00,$0,4,1,25%
76,70,Kase Hitt,,8,0.00,$0,5,0,0%
77,78,Wingson Henrique da Silva,,0,0.00,$0,1,0,0%
78,78,Flavio Zivieri,,0,0.00,$0,5,0,0%
79,78,Michael Lane,,0,0.00,$0,1,0,0%
80,78,João Henrique Lucas,,0,0.00,$0,2,0,0%
81,78,Briggs Madsen,,0,0.00,$0,5,0,0%
82,78,Casey Roberts,,0,0.00,$0,1,0,0%
83,78,Dawson Gleaves,,0,0.00,$0,1,0,0%
84,78,Maverick Smith,,0,82.13,"$2,063",3,2,66.67%
85,78,Dustin Martinez,,0,0.00,$0,8,0,0%
86,78,Marcus Mast,,0,0.00,$0,10,0,0%
87,78,Carlos André de Oliveira,,0,0.00,$0,5,0,0%
88,78,Maikon Calixton Rocha,,0,0.00,$0,4,0,0%
89,78,Tanner Eno,,0,0.00,$0,7,0,0%
90,78,Eric Henrique Domingos,,0,0.00,$0,3,0,0%
91,78,Hagen Braswell,,0,0.00,$0,3,0,0%
92,78,Ashton Sahli,,0,0.00,$0,6,0,0%
93,78,Afonso Quintino,,0,0.00,$0,3,0,0%
94,78,Vitor Manoel Dias,,0,0.00,$0,1,0,0%
95,78,Teigan Gray,,0,0.00,$0,3,0,0%
96,78,Melvin Byler,,0,0.00,$0,2,0,0%
97,78,Andrei Scoparo,,0,0.00,$200,1,0,0%
98,78,Marcelo De Souza Dias Junior,,0,0.00,$0,1,0,0%
99,78,Pokey Houghton,,0,0.00,$0,2,0,0%
100,78,Jean Carlos Teodoro,,0,0.00,$0,2,0,0%
101,78,Ky Hamilton,,0,0.00,$0,2,0,0%
102,78,Guthrie Long,,0,0.00,$0,2,0,0%
103,78,Marcelo Procopio Pereira,,0,0.00,$0,1,0,0%
104,78,Junior Patrik Souza,,0,0.00,$0,2,0,0%
