,#,Rider,Country,Points,Avg Score,Prize $,Outs,Rides,Ride %
53,54,Andy Guzman,,201.50,83.75,"$10,131",22,6,27.27%
54,55,Alex Marcilio,,193,85.75,"$8,898",9,5,55.56%
55,56,Felipe Furlan,,188,87.00,"$9,267",12,3,25%
56,57,Miguel de Jesus,,187,81.21,"$19,946",21,7,33.33%
57,58,Jake Gardner,,185.50,84.88,"$9,095",10,8,80%
58,59,Dalton Krantz,,183,86.00,"$10,604",12,4,33.33%
59,60,Carlos Garcia,,177.17,81.43,"$6,720",18,7,38.89%
60,61,Max Castro,,172.50,81.61,"$6,775",38,9,23.68%
61,62,Davi Henrique de Lima,,170.17,82.31,"$7,628",19,8,42.11%
62,63,Kurt Shephard,,169.50,86.08,"$14,584",12,6,50%
63,64,Jordan Hansen,,167.50,84.44,"$6,825",12,8,66.67%
64,65,Andrei Scoparo,,164.50,85.29,"$4,323",17,7,41.18%
65,66,Mauricio Gulla Moreira,,161.50,84.65,"$9,942",21,5,23.81%
66,67,Cody Coverchuk,,161,83.90,"$6,648",16,10,62.50%
67,68,Vinicius Pinheiro Correa,,158.50,85.42,"$9,262",14,6,42.86%
68,69,Ramon de Lima,,153.50,78.42,"$6,350",12,6,50%
69,70,Maikon Calixton Rocha,,152.50,85.70,"$7,636",8,5,62.50%
70,71,Caden Bunch,,148,83.67,"$8,000",6,3,50%
71,72,Alex Oliveira,,147.50,85.68,"$3,079",22,11,50%
72,73,Jack Brodrick,,146.50,83.83,"$8,948",9,3,33.33%
73,74,Briggs Madsen,,142,84.75,"$7,551",6,2,33.33%
74,75,Marcelo Procopio Pereira,,137.50,83.13,"$5,281",14,8,57.14%
75,76,Dustin Herman,,136,80.50,"$3,945",33,7,21.21%
76,77,Andy Bohl,,134.50,82.29,"$6,930",29,7,24.14%
77,78,Everton dos Santos,,132,82.64,"$1,415",16,9,56.25%
78,79,Hayden Harris,,131.75,85.00,"$4,963",24,4,16.67%
79,80,Cassio Dias,,130,87.13,"$13,450",3,2,66.67%
80,81,Lucas Eduardo Silva,,129.50,82.96,"$1,972",7,6,85.71%
81,82,Coy Robbins,,124,82.83,"$4,072",9,6,66.67%
82,83,Thomas Triplett,,123,82.88,"$6,291",15,4,26.67%
83,83,Chase Wimer,,123,85.67,"$8,425",9,3,33.33%
84,85,Rudmar Medeiros,,121.50,86.56,"$2,103",7,4,57.14%
85,85,Weslei Ferreira de Jesus,,121.50,81.64,"$4,265",29,7,24.14%
86,87,Boston Leather,,120,80.08,"$5,029",15,6,40%
87,87,Yan Victor Cunha,,120,86.00,"$5,450",11,3,27.27%
88,89,Vinicius Rodrigues Pereira,,118,85.58,"$1,608",16,9,56.25%
89,90,Sandro Batista,,117,79.93,"$5,179",10,7,70%
90,91,Tyler Craig,,116.50,85.30,"$5,188",16,5,31.25%
91,91,Wallace Vieira de Oliveira,,116.50,85.00,"$3,944",38,5,13.16%
92,91,Ramon Fiorini,,116.50,79.40,"$7,705",14,5,35.71%
93,94,Riquelmi Silva,,115.50,85.64,"$1,973",14,7,50%
94,95,Kase Hitt,,114.50,84.08,"$4,841",21,6,28.57%
95,96,Alan de Souza,,112,79.83,"$19,980",6,3,50%
96,97,Paulo Henrique da Silva,,110.50,85.17,"$1,429",18,9,50%
97,98,Eric O'Flynn,,108,80.50,"$3,632",11,9,81.82%
98,98,Melvin Byler,,108,86.00,"$8,467",14,1,7.14%
99,100,Tales Xavier,,105,79.18,$551,17,10,58.82%
100,101,Brady Fielder,,103.50,85.00,"$9,861",10,6,60%
101,102,Brody Robinson,,101.50,81.17,"$2,687",24,6,25%
102,103,Cody Teel,,101,79.20,"$4,827",8,5,62.50%
103,104,Alex Junior da Silva,,100.50,80.95,"$1,483",39,11,28.21%
104,104,Dakota Warnken,,100.50,85.75,"$4,181",20,4,20%
105,106,Cladson Rodolfo,,99,83.25,"$2,617",11,8,72.73%
106,107,Matheus Lima dos Santos,,98.50,81.79,"$5,801",18,6,33.33%
107,108,Alisson De Souza,,97,80.20,"$5,985",14,5,35.71%
108,109,Brady Turgeon,,94.50,85.50,"$7,498",16,3,18.75%
109,110,Caiden Sandilands,,94,81.15,"$3,643",16,5,31.25%
110,111,Shane Scott,,92,74.13,"$5,067",11,4,36.36%
111,111,Jared Parsonage,,92,84.13,"$3,111",5,4,80%
112,111,Koltin Hevalow,,92,84.65,"$10,100",8,5,62.50%
113,114,João Henrique Lucas,,89,82.88,"$2,730",11,4,36.36%
114,115,Leonardo Castro,,88,84.10,"$5,830",15,5,33.33%
115,116,Everton Natan da Silva,,87.33,80.09,"$3,643",20,8,40%
116,117,Weslei Mendes,,87,83.09,$271,20,8,40%
117,118,Vanderson dos Santos,,86.50,86.25,"$2,712",8,5,62.50%
118,119,Toby Collins,,85.50,83.50,"$3,823",9,3,33.33%
119,120,Francisco Costa,,85,82.63,"$3,641",7,4,57.14%
120,121,Garrett Green,,84,81.50,"$2,241",11,6,54.55%
121,122,Jack Rowlandson,,82.50,81.80,"$5,559",15,5,33.33%
122,123,Matt Allgood,,81.50,82.50,"$2,357",26,4,15.38%
123,123,Colten Fritzlan,,81.50,85.67,"$2,807",3,3,100%
124,125,Sage Steele Kimzey,,80.50,87.50,"$11,288",3,2,66.67%
125,126,Thomas Hudson,,80,85.50,"$4,791",19,2,10.53%
126,127,Weston Davidson,,79.50,82.30,"$3,643",13,5,38.46%
127,128,Colton Burkard,,79,78.67,"$3,712",10,3,30%
128,129,Douglas Lino de Souza,,78,83.00,"$4,200",12,2,16.67%
129,130,Christian Clay Oliveira,,76.50,77.06,"$1,958",27,8,29.63%
130,131,Luke Parkinson,,75.83,83.33,"$1,870",27,6,22.22%
131,132,Mason Ward,,75,85.17,"$4,870",13,3,23.08%
132,133,Frederico Araujo Margarido,,74.83,81.86,"$2,451",18,7,38.89%
133,134,Dimas Neto,,73,83.59,$743,13,8,61.54%
134,134,Lucas Paiva,,73,83.35,"$1,598",8,5,62.50%
135,136,João Paulo Fernandes,,72.50,75.33,"$1,952",26,6,23.08%
136,136,Stefan Tonita,,72.50,82.88,"$2,267",7,4,57.14%
137,136,Jerson Arantes,,72.50,82.00,"$3,237",12,3,25%
138,139,Tyson Smith,,70,81.50,"$5,331",16,4,25%
139,140,Cleber Henrique Marques,,69,84.04,$502,14,6,42.86%
140,141,Josh Stepp,,68,86.00,"$3,032",13,2,15.38%
141,142,Gavin Knutson,,67.50,82.50,"$3,005",10,2,20%
142,143,Jess Lockwood,,66.50,84.75,"$2,867",5,2,40%
143,144,Tyce Willis,,65.50,83.50,"$2,419",14,3,21.43%
144,145,Qynn Andersen,,64,87.50,"$2,900",3,1,33.33%
145,145,Hunter Kelly,,64,79.50,"$6,363",8,4,50%
146,147,Marco Rizzo,,63.67,79.50,"$1,557",16,4,25%
147,148,Griffin Koester,,63.50,80.50,"$2,469",12,6,50%
148,149,Romário Faustino de Oliveira,,63,83.75,$493,14,5,35.71%
149,150,Aaron Roy,,62.50,82.70,"$1,380",13,5,38.46%
150,151,Andrew Alvidrez,,62,87.25,"$9,675",5,2,40%
151,152,Alvaro da Cunha,,61,84.65,$754,15,5,33.33%
152,152,Eli Necochea,,61,83.25,"$1,800",15,2,13.33%
153,154,Cauy Schmidt,,60.50,87.50,"$4,384",13,2,15.38%
154,154,Ruger Piva,,60.50,83.75,"$3,117",10,2,20%
155,156,Chanse Switzer,,59.33,83.38,$615,12,4,33.33%
156,157,Lucas Divino,,58.50,85.67,"$2,382",6,3,50%
157,158,Claudio Montanha Jr.,,57.50,85.58,"$4,881",8,3,37.50%
158,159,Bradley Wheeler,,57,81.63,"$3,581",4,2,50%
159,160,Anderson de Oliveira,,56,80.88,"$3,003",10,6,60%
160,161,Chase Dougherty,,55,82.75,"$2,960",2,2,100%
161,161,Vitor Cassio de Assis,,55,83.50,$403,17,4,23.53%
162,163,Bruno Roberto,,54,83.70,$239,9,5,55.56%
163,163,Brandon Ballard,,54,84.50,"$2,700",6,1,16.67%
164,165,Gilmar Santana,,53.50,86.00,"$1,663",4,2,50%
165,165,Luan Crystian Camara,,53.50,82.17,"$3,088",10,3,30%
166,167,Zane Hall,,52.50,80.17,"$2,670",22,3,13.64%
167,168,Ednélio Rodrigues,,52,76.60,"$1,094",26,5,19.23%
168,168,José de Castro,,52,86.88,$593,2,2,100%
169,170,Brock Radford,,50.50,86.75,"$1,597",4,2,50%
170,171,Gabriel Morais,,50,84.65,$887,14,5,35.71%
171,172,Rylee Ward,,48.50,83.58,"$1,839",8,3,37.50%
172,173,Higor Moises Pereira,,48,83.80,$532,7,5,71.43%
173,174,Clint Glass,,46,84.50,"$4,372",13,1,7.69%
174,174,Eduardo de Oliveira,,46,56.00,"$4,367",11,1,9.09%
175,174,Kaique Pacheco,,46,83.50,"$4,962",5,3,60%
176,177,Lachlan Richardson,,45,86.25,"$1,601",4,1,25%
177,177,João Ricardo Vieira,,45,78.50,"$2,571",6,3,50%
178,179,Daylon Swearingen,,44,84.25,"$2,716",7,3,42.86%
179,179,Eduardo Matos,,44,86.63,$552,4,2,50%
180,179,Lauchlan Waters,,44,81.00,"$2,956",15,3,20%
181,179,Deivid de Souza,,44,84.17,$466,10,3,30%
182,183,Dawson Branton,,43.50,83.75,"$2,380",3,2,66.67%
183,184,Bryn Francis,,42,77.50,"$3,862",14,3,21.43%
184,184,Maverick Smith,,42,85.25,"$1,140",3,2,66.67%
185,186,Cody Fraser,,41,81.67,$809,13,3,23.08%
186,186,Daniel Burke,,41,70.00,"$3,652",5,1,20%
187,188,Cort McFadden,,40.50,84.67,"$1,762",6,3,50%
188,189,Daniel Keeping,,40,85.50,"$5,333",3,2,66.67%
189,189,Jason Landing,,40,84.50,"$1,360",15,1,6.67%
190,191,Beau Willis,,39.50,83.88,"$1,511",9,2,22.22%
191,191,Bryan Zacarias,,39.50,85.67,$622,4,3,75%
192,191,Damien Krushall,,39.50,82.50,"$1,997",5,2,40%
193,191,Chase Hamlin,,39.50,83.50,"$1,825",3,1,33.33%
194,195,Dylan Weir,,39,83.50,"$3,715",7,2,28.57%
195,196,Cody West,,38.50,86.00,"$1,337",10,2,20%
196,197,Diego Galdino,,38,81.00,"$2,887",21,2,9.52%
197,197,Alison dos Santos,,38,76.25,"$1,149",4,4,100%
198,199,Seth White,,37.50,83.25,$100,5,2,40%
199,200,Wyatt Nez,,37,78.75,"$3,610",15,2,13.33%
200,200,Ray Mayo,,37,81.50,"$1,700",3,1,33.33%
201,202,Alfredo Rubalcaba,,36.50,75.25,"$2,429",7,2,28.57%
202,202,JC Merriott,,36.50,81.00,$480,8,2,25%
203,204,Carlos Gomes Junior,,36,87.00,"$2,174",6,1,16.67%
204,204,Ty Wainwright,,36,86.50,"$2,458",6,1,16.67%
205,206,Ryder Carpenetti,,35.50,84.50,"$1,934",11,1,9.09%
206,207,Kyle Eaton,,35,82.50,"$2,420",24,1,4.17%
207,207,Alex Jenks,,35,82.00,"$1,575",15,1,6.67%
208,207,Ronaldo Santos Jr.,,35,86.38,$962,4,2,50%
209,211,Thiago Salgado,,34.50,82.33,$598,8,3,37.50%
210,211,Alex Cantoral,,34.50,73.00,$851,25,3,12%
211,211,Otniel da Silva,,34.50,86.00,$432,4,3,75%
212,214,Braidy Randolph,,34,85.25,$925,5,2,40%
213,215,João Vitor Monteiro dos Santos,,33,84.75,$102,7,3,42.86%
214,215,Jose Natanael Marcodes da Silva,,33,80.50,"$3,465",14,1,7.14%
215,217,Jose Ryan dos Santos,,32.50,83.75,$0,5,3,60%
216,218,Clay Guiton,,32,82.63,"$2,250",3,2,66.67%
217,219,Nash Mellers,,30.50,82.50,"$1,121",15,2,13.33%
218,220,Danilo Luiz da Silva,,30,81.75,$33,6,4,66.67%
219,220,Jace Catlin,,30,71.00,"$2,990",3,1,33.33%
220,220,Alison Aguiar,,30,80.08,$375,12,3,25%
221,220,Samuel Thiago,,30,85.88,$42,4,2,50%
222,224,Nicolas Hernandez,,29.50,83.50,"$1,897",2,1,50%
223,224,Sam Woodall,,29.50,84.00,"$1,508",1,1,100%
224,226,Lucas Junio da Silveira,,29,83.42,$53,6,3,50%
225,227,Tanner Dale,,27.17,83.50,$707,8,1,12.50%
226,228,João Marcelo Marrafon,,27,82.92,$429,5,3,60%
227,228,Mossy Waite,,27,82.25,$537,11,2,18.18%
228,228,Darren Wagler,,27,80.00,$0,14,2,14.29%
229,228,Joao Rigaard Franco,,27,82.50,"$1,803",11,2,18.18%
230,232,Murilo Henrique de Oliveira,,26,86.00,"$1,643",4,1,25%
231,232,Caden Fitzpatrick,,26,84.50,"$1,643",1,1,100%
232,232,Julio Cesar Ribeiro,,26,79.17,$123,6,3,50%
233,235,Julio Cesar Marques,,24,83.17,"$100,000",8,3,37.50%
234,235,Ky Borghero,,24,84.75,"$1,329",17,1,5.88%
235,235,Justice Forsythe,,24,84.00,$896,17,1,5.88%
236,235,JaCauy Hale,,24,82.00,$0,10,2,20%
237,235,Caelan Reynolds,,24,74.75,"$2,024",6,2,33.33%
238,240,Carter Sahli,,23.50,82.00,$485,5,2,40%
239,241,Hunter Ball,,23,86.50,"$1,279",5,1,20%
240,241,Caleb Cantrell,,23,87.00,"$1,080",13,1,7.69%
241,241,Jack Keats,,23,80.75,"$1,558",4,2,50%
242,241,Natanael Biribili,,23,83.38,$0,4,2,50%
243,241,Rafael de Lana,,23,85.00,$735,4,1,25%
244,246,Adilson Junior,,22.50,85.00,$232,3,2,66.67%
245,246,Wemerson Alves,,22.50,86.00,$82,6,2,33.33%
246,248,Jake Dunham,,22,85.00,"$1,249",2,1,50%
247,248,Toby Adams,,22,79.75,"$1,681",17,2,11.76%
248,248,Pablo Soares,,22,80.83,$236,4,3,75%
249,251,Mason Collins,,21.50,79.50,$328,8,2,25%
250,252,Dylan Smith,,21,81.50,$480,5,1,20%
251,252,Gage Gay,,21,86.50,"$1,943",6,1,16.67%
252,252,Darnell Bahe,,21,83.00,$480,6,1,16.67%
253,255,Lucas de Camargos,,20.50,84.25,$60,3,2,66.67%
254,256,Hagen Meeks,,20,84.50,"$1,118",6,1,16.67%
255,257,Lonnie West,,19.83,84.00,$519,4,1,25%
256,258,Dan Ruhland,,19,80.00,$0,16,1,6.25%
257,259,Francisco Morales,,18,77.25,$480,7,2,28.57%
258,259,Jett Lambert,,18,79.75,$0,6,2,33.33%
259,259,Billy Quillan,,18,71.00,$560,5,1,20%
260,259,Trey Benton III,,18,85.00,$786,4,1,25%
261,259,Garrett Crist,,18,79.50,"$2,108",4,1,25%
262,264,Dylan Fontenot,,17.50,85.00,$735,10,1,10%
263,265,Michael Phillips,,17,76.00,$0,11,2,18.18%
264,265,Jack Bates,,17,84.00,$840,11,1,9.09%
265,267,Elijah Mora,,16,86.00,$170,5,1,20%
266,267,Casey Roberts,,16,82.00,$250,5,1,20%
267,269,Luiz Americo P. Silva,,15.50,83.00,$200,9,1,11.11%
268,270,Paulo Ferreira Lima,,15,75.50,$480,10,2,20%
269,270,Vitor Manoel Dias,,15,82.63,$161,6,2,33.33%
270,270,Wyatt Covington,,15,75.50,$0,3,1,33.33%
271,273,Marco Ortiz,,14,84.00,$407,6,1,16.67%
272,274,Emerson Lopes,,13,84.00,$394,10,1,10%
273,274,William Wright,,13,80.50,$400,14,1,7.14%
274,274,Auzyn Corr,,13,84.00,"$1,250",4,1,25%
275,274,Iury dos Santos,,13,75.92,$41,6,3,50%
276,278,Leandro Aparecido da Silva,,12.50,81.00,$0,6,1,16.67%
277,279,João Paulo de Morais,,12,79.33,$123,4,3,75%
278,280,Garrett Jones,,11.50,83.50,$162,2,1,50%
279,280,Gean Pereira Carvalho,,11.50,86.50,$60,6,1,16.67%
280,280,Zilmar Rocha,,11.50,81.75,$60,4,2,50%
281,283,William Barrows,,11,79.50,$172,8,2,25%
282,283,Vinicius Arcanjo de Freitas,,11,72.25,$0,3,2,66.67%
283,283,Guilherme da Silveira,,11,81.25,$0,3,2,66.67%
284,283,Wyatt Fennig,,11,78.50,$117,6,1,16.67%
285,287,Elijah Monnett,,10,78.50,$452,14,1,7.14%
286,287,Cash Keeling,,10,79.00,$0,4,2,50%
287,287,Marshall Senger,,10,81.00,$0,9,1,11.11%
288,287,Sam Southern,,10,81.00,$100,1,1,100%
289,287,Boudreaux Campbell,,10,84.00,$0,5,1,20%
290,287,Dawson Shannon,,10,83.50,$0,3,1,33.33%
291,287,Elias Junior,,10,84.00,$0,3,1,33.33%
292,287,Hayden Ferguson,,10,82.50,$100,1,1,100%
293,295,Chad Hartman,,9,83.00,$0,3,1,33.33%
294,295,Vitor Hugo Costa,,9,84.00,$0,3,1,33.33%
295,295,Welison de Oliveira,,9,84.00,$0,5,1,20%
296,295,Cole Trivette,,9,81.00,$0,13,1,7.69%
297,295,Jesse Borland,,9,77.50,$400,8,1,12.50%
298,295,Scotty Williams,,9,84.00,$0,7,1,14.29%
299,295,Natanael Serra Aires,,9,83.50,$0,6,1,16.67%
300,295,Walker Arce,,9,80.00,$0,2,1,50%
301,295,Juliano Ferreira,,9,83.00,$0,3,1,33.33%
302,295,Richard Fernandes,,9,81.50,$0,4,1,25%
303,295,Alex Pinati,,9,85.00,$13,3,1,33.33%
304,295,Gilson Nazário,,9,83.00,$0,3,1,33.33%
305,307,Wyatt Fraser,,8.50,80.50,"$1,825",9,1,11.11%
306,308,Keyshawn Whitehorse,,8,83.25,$0,2,1,50%
307,308,Jett Harkins,,8,81.00,$0,3,1,33.33%
308,308,Luciano De Castro,,8,81.00,$0,2,1,50%
309,308,Venn Johns,,8,79.50,$0,7,1,14.29%
310,308,Dylan Poff,,8,79.50,$0,2,1,50%
311,313,Blake Masden,,7,52.00,$603,12,1,8.33%
312,313,Seb Geppert,,7,78.50,$318,6,1,16.67%
313,313,Lonnie Phillips,,7,74.00,$0,3,1,33.33%
314,313,Toby Leake,,7,78.00,"$1,064",4,1,25%
315,317,Brumby Brandenburg,,4,75.50,$940,13,1,7.69%
316,317,Collin Williams,,4,75.50,$0,6,1,16.67%
317,317,Jaquez Antonio,,4,80.50,$378,2,1,50%
318,320,Douglas Franco,,2,74.75,$400,17,2,11.76%
319,320,Larenz Tsosie,,2,78.00,$0,5,1,20%
320,322,Charlie Bailey,,1,78.50,$0,15,1,6.67%
321,322,Vanicelio Paiva Lima,,1,68.00,$0,2,1,50%
322,322,Genivan da Silva,,1,76.00,$0,2,1,50%
323,322,Thiago Gonçalves,,1,80.50,$0,3,1,33.33%
324,322,Rafael Wermond Lopes,,1,67.00,$0,2,1,50%
325,327,Ederson Santos,,0,0.00,$0,1,0,0%
326,327,Marco Eguchi,,0,0.00,$0,9,0,0%
327,327,Alvaro Ariel,,0,0.00,$0,6,0,0%
328,327,Elizmar Jeremias,,0,0.00,$0,2,0,0%
329,327,Cody Heffernan,,0,0.00,$0,1,0,0%
330,327,Braydon Wellby,,0,0.00,$0,2,0,0%
331,327,Elton Toledo,,0,0.00,$0,2,0,0%
332,327,Mason Taylor,,0,0.00,$0,1,0,0%
333,327,Leonardo Lima,,0,0.00,$0,9,0,0%
334,327,Eikson Pereira,,0,0.00,$0,3,0,0%
335,327,Leandro Machado,,0,0.00,$0,2,0,0%
336,327,Dustin Martinez,,0,0.00,$0,10,0,0%
337,327,Lane Mellers,,0,0.00,$0,3,0,0%
338,327,Lorenzo Lopez,,0,0.00,$0,6,0,0%
339,327,Wyatt Gleeson,,0,0.00,$0,7,0,0%
340,327,Rafael Parra,,0,0.00,$0,4,0,0%
341,327,Brylee Smith,,0,0.00,$0,3,0,0%
342,327,Ueberson Duarte,,0,0.00,$0,2,0,0%
343,327,Matt Hennelly,,0,0.00,$400,16,0,0%
344,327,Jackson Gray,,0,0.00,$0,5,0,0%
345,327,Lachlan Slade,,0,0.00,$0,4,0,0%
346,327,Travis Briscoe,,0,0.00,$0,3,0,0%
347,327,Kane Taylor,,0,0.00,$0,1,0,0%
348,327,Will Watson,,0,0.00,$318,2,0,0%
349,327,Dalton Davis,,0,0.00,$0,5,0,0%
350,327,Paulo Souza,,0,0.00,$400,5,0,0%
351,327,Micheal Ostashek,,0,0.00,$0,1,0,0%
352,327,Gabriel Thiago Da Silva,,0,0.00,$0,8,0,0%
353,327,Edgardo Figueroa,,0,0.00,$400,5,0,0%
354,327,Boogie Marquez,,0,0.00,$0,4,0,0%
355,327,Perry Schrock,,0,0.00,$0,10,0,0%
356,327,Arisson Pereira,,0,0.00,$0,7,0,0%
357,327,Josh Grant,,0,0.00,$0,12,0,0%
358,327,Kyle Hall,,0,0.00,$0,3,0,0%
359,327,Billy Goetsch,,0,0.00,$0,6,0,0%
360,327,Wyatt Laughlin,,0,0.00,$0,1,0,0%
361,327,Dakota Louis,,0,0.00,$200,2,0,0%
362,327,Junio Quaresima,,0,0.00,$0,3,0,0%
363,327,Eli Byler,,0,0.00,$0,2,0,0%
364,327,Jesse Flores,,0,0.00,$0,1,0,0%
365,327,Cole Hill,,0,0.00,$0,2,0,0%
366,327,Júlio Félix,,0,0.00,$0,2,0,0%
367,327,Vinell Mariano,,0,0.00,$0,2,0,0%
368,327,Austin Richardson,,0,0.00,$0,2,0,0%
369,327,Jackson Field,,0,0.00,$0,4,0,0%
370,327,Ayslan Jeferson,,0,0.00,$0,5,0,0%
371,327,Jadon Fiasco,,0,0.00,$0,3,0,0%
372,327,Ashton Slaugh,,0,0.00,$0,5,0,0%
373,327,Philippi Braga,,0,0.00,$0,3,0,0%
374,327,Ky Bothum,,0,0.00,$200,7,0,0%
375,327,Bennie Shetler,,0,0.00,$200,20,0,0%
376,327,Cameron Delano,,0,0.00,$0,1,0,0%
377,327,Casey Coulter,,0,74.00,$0,8,1,12.50%
378,327,Dakota Johnson,,0,0.00,$400,19,0,0%
379,327,Alecio Ferreira da Costa,,0,0.00,$0,9,0,0%
380,327,Jacob David,,0,0.00,$400,15,0,0%
381,327,Quinten Panarra,,0,0.00,$400,14,0,0%
382,327,Dalton Shepard,,0,0.00,$0,13,0,0%
383,327,Cole Young,,0,0.00,$0,8,0,0%
384,327,Jadon Hayes,,0,0.00,$0,10,0,0%
385,327,Cazian Griffiths,,0,0.00,$318,9,0,0%
386,327,Anthony Lyons,,0,0.00,$0,9,0,0%
387,327,Geferson Damascena,,0,0.00,$200,10,0,0%
388,327,Trace Brown,,0,0.00,$0,5,0,0%
389,327,Bruno Jose Barros,,0,0.00,$0,4,0,0%
390,327,Vitor Losnake,,0,0.00,$0,5,0,0%
391,327,Tell Jacobs,,0,0.00,$0,4,0,0%
392,327,Kyle Toth,,0,0.00,$0,5,0,0%
393,327,Cole Brewer,,0,0.00,$200,4,0,0%
394,327,Tristen Marshall,,0,0.00,$0,4,0,0%
395,327,Jerrison Begay,,0,0.00,$0,3,0,0%
396,327,Zeke Martinez,,0,0.00,$0,4,0,0%
397,327,Jack Cameron,,0,0.00,$0,6,0,0%
398,327,Douglas da Silva Barreto,,0,0.00,$200,7,0,0%
399,327,Wyatt Moulton,,0,0.00,$0,5,0,0%
400,327,Chance Thomas,,0,0.00,$0,3,0,0%
401,327,Marlon Henrique,,0,0.00,$0,7,0,0%
402,327,Marcelo De Souza Dias Junior,,0,0.00,$200,5,0,0%
403,327,Alex Koberstein,,0,0.00,$0,4,0,0%
404,327,Riley Eade,,0,0.00,$0,4,0,0%
405,327,Brayden Shore,,0,0.00,$0,5,0,0%
406,327,Brandon Ferguson,,0,0.00,$0,3,0,0%
407,327,Travis Crisan,,0,0.00,$0,4,0,0%
408,327,Colton Schneiderman,,0,0.00,$0,4,0,0%
409,327,Matthew Pinon,,0,0.00,$0,3,0,0%
410,327,Jasper Conway,,0,0.00,$0,2,0,0%
411,327,Marco Lopez,,0,0.00,$200,3,0,0%
412,327,Cristhian Felipe Pereira Maia,,0,0.00,$0,4,0,0%
413,327,Josh Alexander,,0,0.00,$0,6,0,0%
